antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,support_count,antecedent_count,consequent_count,antecedent_str,consequent_str,rule_str,ant_len,con_len
0.3888888888888889,0.5,0.3611111111111111,0.9285714285714285,1.857142857142857,1.0,0.16666666666666666,6.999999999999992,0.7552447552447552,0.6842105263157896,0.857142857142857,0.8253968253968254,13,14,18,HIGH_CHILD_CYBERCRIME + HIGH_EXTORTION_MOTIVE + HIGH_SEXUAL_EXPLOITATION_MOTIVE + HIGH_WOMEN_CYBERCRIME,HIGH_FRAUD_MOTIVE,HIGH_CHILD_CYBERCRIME + HIGH_EXTORTION_MOTIVE + HIGH_SEXUAL_EXPLOITATION_MOTIVE + HIGH_WOMEN_CYBERCRIME -> HIGH_FRAUD_MOTIVE,4,1
0.3888888888888889,0.5,0.3611111111111111,0.9285714285714285,1.857142857142857,1.0,0.16666666666666666,6.999999999999992,0.7552447552447552,0.6842105263157896,0.857142857142857,0.8253968253968254,13,14,18,HIGH_CHILD_CYBERCRIME + HIGH_EXTORTION_MOTIVE + HIGH_FRAUD_MOTIVE + HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_WOMEN_CYBERCRIME,HIGH_CHILD_CYBERCRIME + HIGH_EXTORTION_MOTIVE + HIGH_FRAUD_MOTIVE + HIGH_SEXUAL_EXPLOITATION_MOTIVE -> HIGH_WOMEN_CYBERCRIME,4,1
0.3888888888888889,0.5,0.3611111111111111,0.9285714285714285,1.857142857142857,1.0,0.16666666666666666,6.999999999999992,0.7552447552447552,0.6842105263157896,0.857142857142857,0.8253968253968254,13,14,18,HIGH_EXTORTION_MOTIVE + HIGH_FRAUD_MOTIVE + HIGH_SEXUAL_EXPLOITATION_MOTIVE + HIGH_WOMEN_CYBERCRIME,HIGH_CHILD_CYBERCRIME,HIGH_EXTORTION_MOTIVE + HIGH_FRAUD_MOTIVE + HIGH_SEXUAL_EXPLOITATION_MOTIVE + HIGH_WOMEN_CYBERCRIME -> HIGH_CHILD_CYBERCRIME,4,1
0.3888888888888889,0.5,0.3611111111111111,0.9285714285714285,1.857142857142857,1.0,0.16666666666666666,6.999999999999992,0.7552447552447552,0.6842105263157896,0.857142857142857,0.8253968253968254,13,14,18,HIGH_FRAUD_MOTIVE + HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING,HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_FRAUD_MOTIVE + HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING -> HIGH_SEXUAL_EXPLOITATION_MOTIVE,3,1
0.3888888888888889,0.5,0.3611111111111111,0.9285714285714285,1.857142857142857,1.0,0.16666666666666666,6.999999999999992,0.7552447552447552,0.6842105263157896,0.857142857142857,0.8253968253968254,13,14,18,HIGH_EXTORTION_MOTIVE + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_FRAUD_MOTIVE,HIGH_EXTORTION_MOTIVE + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE -> HIGH_FRAUD_MOTIVE,3,1
0.3888888888888889,0.5,0.3611111111111111,0.9285714285714285,1.857142857142857,1.0,0.16666666666666666,6.999999999999992,0.7552447552447552,0.6842105263157896,0.857142857142857,0.8253968253968254,13,14,18,HIGH_EXTORTION_MOTIVE + HIGH_FRAUD_MOTIVE + HIGH_SEC66D_CHEATING,HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_EXTORTION_MOTIVE + HIGH_FRAUD_MOTIVE + HIGH_SEC66D_CHEATING -> HIGH_SEXUAL_EXPLOITATION_MOTIVE,3,1
0.3888888888888889,0.5,0.3611111111111111,0.9285714285714285,1.857142857142857,1.0,0.16666666666666666,6.999999999999992,0.7552447552447552,0.6842105263157896,0.857142857142857,0.8253968253968254,13,14,18,HIGH_CHILD_CYBERCRIME + HIGH_IDENTITY_THEFT + HIGH_WOMEN_CYBERCRIME,HIGH_FRAUD_MOTIVE,HIGH_CHILD_CYBERCRIME + HIGH_IDENTITY_THEFT + HIGH_WOMEN_CYBERCRIME -> HIGH_FRAUD_MOTIVE,3,1
0.3888888888888889,0.5,0.3611111111111111,0.9285714285714285,1.857142857142857,1.0,0.16666666666666666,6.999999999999992,0.7552447552447552,0.6842105263157896,0.857142857142857,0.8253968253968254,13,14,18,HIGH_CHILD_CYBERCRIME + HIGH_FRAUD_MOTIVE + HIGH_IDENTITY_THEFT,HIGH_WOMEN_CYBERCRIME,HIGH_CHILD_CYBERCRIME + HIGH_FRAUD_MOTIVE + HIGH_IDENTITY_THEFT -> HIGH_WOMEN_CYBERCRIME,3,1
0.3888888888888889,0.5,0.3611111111111111,0.9285714285714285,1.857142857142857,1.0,0.16666666666666666,6.999999999999992,0.7552447552447552,0.6842105263157896,0.857142857142857,0.8253968253968254,13,14,18,HIGH_FRAUD_MOTIVE + HIGH_IDENTITY_THEFT + HIGH_WOMEN_CYBERCRIME,HIGH_CHILD_CYBERCRIME,HIGH_FRAUD_MOTIVE + HIGH_IDENTITY_THEFT + HIGH_WOMEN_CYBERCRIME -> HIGH_CHILD_CYBERCRIME,3,1
0.3888888888888889,0.5,0.3611111111111111,0.9285714285714285,1.857142857142857,1.0,0.16666666666666666,6.999999999999992,0.7552447552447552,0.6842105263157896,0.857142857142857,0.8253968253968254,13,14,18,HIGH_CHILD_CYBERCRIME + HIGH_FRAUD_MOTIVE + HIGH_WOMEN_CYBERCRIME,HIGH_EXTORTION_MOTIVE,HIGH_CHILD_CYBERCRIME + HIGH_FRAUD_MOTIVE + HIGH_WOMEN_CYBERCRIME -> HIGH_EXTORTION_MOTIVE,3,1
0.3888888888888889,0.5,0.3611111111111111,0.9285714285714285,1.857142857142857,1.0,0.16666666666666666,6.999999999999992,0.7552447552447552,0.6842105263157896,0.857142857142857,0.8253968253968254,13,14,18,HIGH_CHILD_CYBERCRIME + HIGH_EXTORTION_MOTIVE + HIGH_WOMEN_CYBERCRIME,HIGH_FRAUD_MOTIVE,HIGH_CHILD_CYBERCRIME + HIGH_EXTORTION_MOTIVE + HIGH_WOMEN_CYBERCRIME -> HIGH_FRAUD_MOTIVE,3,1
0.3888888888888889,0.5,0.3611111111111111,0.9285714285714285,1.857142857142857,1.0,0.16666666666666666,6.999999999999992,0.7552447552447552,0.6842105263157896,0.857142857142857,0.8253968253968254,13,14,18,HIGH_CHILD_CYBERCRIME + HIGH_EXTORTION_MOTIVE + HIGH_FRAUD_MOTIVE,HIGH_WOMEN_CYBERCRIME,HIGH_CHILD_CYBERCRIME + HIGH_EXTORTION_MOTIVE + HIGH_FRAUD_MOTIVE -> HIGH_WOMEN_CYBERCRIME,3,1
0.3888888888888889,0.5,0.3611111111111111,0.9285714285714285,1.857142857142857,1.0,0.16666666666666666,6.999999999999992,0.7552447552447552,0.6842105263157896,0.857142857142857,0.8253968253968254,13,14,18,HIGH_EXTORTION_MOTIVE + HIGH_FRAUD_MOTIVE + HIGH_WOMEN_CYBERCRIME,HIGH_CHILD_CYBERCRIME,HIGH_EXTORTION_MOTIVE + HIGH_FRAUD_MOTIVE + HIGH_WOMEN_CYBERCRIME -> HIGH_CHILD_CYBERCRIME,3,1
0.3888888888888889,0.5,0.3611111111111111,0.9285714285714285,1.857142857142857,1.0,0.16666666666666666,6.999999999999992,0.7552447552447552,0.6842105263157896,0.857142857142857,0.8253968253968254,13,14,18,HIGH_CHILD_CYBERCRIME + HIGH_FRAUD_MOTIVE + HIGH_WOMEN_CYBERCRIME,HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_CHILD_CYBERCRIME + HIGH_FRAUD_MOTIVE + HIGH_WOMEN_CYBERCRIME -> HIGH_SEXUAL_EXPLOITATION_MOTIVE,3,1
0.3888888888888889,0.5,0.3611111111111111,0.9285714285714285,1.857142857142857,1.0,0.16666666666666666,6.999999999999992,0.7552447552447552,0.6842105263157896,0.857142857142857,0.8253968253968254,13,14,18,HIGH_CHILD_CYBERCRIME + HIGH_FRAUD_MOTIVE + HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_WOMEN_CYBERCRIME,HIGH_CHILD_CYBERCRIME + HIGH_FRAUD_MOTIVE + HIGH_SEXUAL_EXPLOITATION_MOTIVE -> HIGH_WOMEN_CYBERCRIME,3,1
0.3888888888888889,0.5,0.3611111111111111,0.9285714285714285,1.857142857142857,1.0,0.16666666666666666,6.999999999999992,0.7552447552447552,0.6842105263157896,0.857142857142857,0.8253968253968254,13,14,18,HIGH_FRAUD_MOTIVE + HIGH_SEXUAL_EXPLOITATION_MOTIVE + HIGH_WOMEN_CYBERCRIME,HIGH_CHILD_CYBERCRIME,HIGH_FRAUD_MOTIVE + HIGH_SEXUAL_EXPLOITATION_MOTIVE + HIGH_WOMEN_CYBERCRIME -> HIGH_CHILD_CYBERCRIME,3,1
0.3888888888888889,0.5,0.3611111111111111,0.9285714285714285,1.857142857142857,1.0,0.16666666666666666,6.999999999999992,0.7552447552447552,0.6842105263157896,0.857142857142857,0.8253968253968254,13,14,18,HIGH_EXTORTION_MOTIVE + HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING,HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_EXTORTION_MOTIVE + HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING -> HIGH_SEXUAL_EXPLOITATION_MOTIVE,3,1
0.3888888888888889,0.5,0.3611111111111111,0.9285714285714285,1.857142857142857,1.0,0.16666666666666666,6.999999999999992,0.7552447552447552,0.6842105263157896,0.857142857142857,0.8253968253968254,13,14,18,HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_FRAUD_MOTIVE,HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE -> HIGH_FRAUD_MOTIVE,2,1
0.3888888888888889,0.5,0.3611111111111111,0.9285714285714285,1.857142857142857,1.0,0.16666666666666666,6.999999999999992,0.7552447552447552,0.6842105263157896,0.857142857142857,0.8253968253968254,13,14,18,HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING,HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING -> HIGH_SEXUAL_EXPLOITATION_MOTIVE,2,1
0.3888888888888889,0.5277777777777778,0.3611111111111111,0.9285714285714285,1.7593984962406013,1.0,0.1558641975308642,6.611111111111104,0.7062937062937062,0.6499999999999999,0.8487394957983192,0.806390977443609,13,14,19,HIGH_CHILD_CYBERCRIME + HIGH_FRAUD_MOTIVE + HIGH_WOMEN_CYBERCRIME,HIGH_IDENTITY_THEFT,HIGH_CHILD_CYBERCRIME + HIGH_FRAUD_MOTIVE + HIGH_WOMEN_CYBERCRIME -> HIGH_IDENTITY_THEFT,3,1
0.3888888888888889,0.5277777777777778,0.3611111111111111,0.9285714285714285,1.7593984962406013,1.0,0.1558641975308642,6.611111111111104,0.7062937062937062,0.6499999999999999,0.8487394957983192,0.806390977443609,13,14,19,HIGH_EXTORTION_MOTIVE + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_IDENTITY_THEFT,HIGH_EXTORTION_MOTIVE + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE -> HIGH_IDENTITY_THEFT,3,1
0.3888888888888889,0.5277777777777778,0.3611111111111111,0.9285714285714285,1.7593984962406013,1.0,0.1558641975308642,6.611111111111104,0.7062937062937062,0.6499999999999999,0.8487394957983192,0.806390977443609,13,14,19,HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_IDENTITY_THEFT,HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE -> HIGH_IDENTITY_THEFT,2,1
0.3611111111111111,0.3888888888888889,0.3333333333333333,0.923076923076923,2.3736263736263736,1.0,0.1929012345679012,7.944444444444439,0.9057971014492753,0.7999999999999999,0.8741258741258738,0.8901098901098901,12,13,14,HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_EXTORTION_MOTIVE + HIGH_FRAUD_MOTIVE + HIGH_WOMEN_CYBERCRIME,HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE -> HIGH_EXTORTION_MOTIVE + HIGH_FRAUD_MOTIVE + HIGH_WOMEN_CYBERCRIME,3,3
0.3611111111111111,0.3888888888888889,0.3333333333333333,0.923076923076923,2.3736263736263736,1.0,0.1929012345679012,7.944444444444439,0.9057971014492753,0.7999999999999999,0.8741258741258738,0.8901098901098901,12,13,14,HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_CHILD_CYBERCRIME + HIGH_EXTORTION_MOTIVE + HIGH_FRAUD_MOTIVE,HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE -> HIGH_CHILD_CYBERCRIME + HIGH_EXTORTION_MOTIVE + HIGH_FRAUD_MOTIVE,3,3
0.3611111111111111,0.4166666666666667,0.3333333333333333,0.923076923076923,2.215384615384615,1.0,0.18287037037037035,7.583333333333327,0.8586956521739131,0.7499999999999999,0.8681318681318682,0.8615384615384615,12,13,15,HIGH_EXTORTION_MOTIVE + HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_FRAUD_MOTIVE + HIGH_WOMEN_CYBERCRIME,HIGH_EXTORTION_MOTIVE + HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE -> HIGH_FRAUD_MOTIVE + HIGH_WOMEN_CYBERCRIME,4,2
0.3611111111111111,0.4166666666666667,0.3333333333333333,0.923076923076923,2.215384615384615,1.0,0.18287037037037035,7.583333333333327,0.8586956521739131,0.7499999999999999,0.8681318681318682,0.8615384615384615,12,13,15,HIGH_FRAUD_MOTIVE + HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_EXTORTION_MOTIVE + HIGH_WOMEN_CYBERCRIME,HIGH_FRAUD_MOTIVE + HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE -> HIGH_EXTORTION_MOTIVE + HIGH_WOMEN_CYBERCRIME,4,2
0.3611111111111111,0.4166666666666667,0.3333333333333333,0.923076923076923,2.215384615384615,1.0,0.18287037037037035,7.583333333333327,0.8586956521739131,0.7499999999999999,0.8681318681318682,0.8615384615384615,12,13,15,HIGH_EXTORTION_MOTIVE + HIGH_FRAUD_MOTIVE + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_IDENTITY_THEFT + HIGH_WOMEN_CYBERCRIME,HIGH_EXTORTION_MOTIVE + HIGH_FRAUD_MOTIVE + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE -> HIGH_IDENTITY_THEFT + HIGH_WOMEN_CYBERCRIME,4,2
0.3611111111111111,0.4166666666666667,0.3333333333333333,0.923076923076923,2.215384615384615,1.0,0.18287037037037035,7.583333333333327,0.8586956521739131,0.7499999999999999,0.8681318681318682,0.8615384615384615,12,13,15,HIGH_FRAUD_MOTIVE + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_EXTORTION_MOTIVE + HIGH_IDENTITY_THEFT + HIGH_WOMEN_CYBERCRIME,HIGH_FRAUD_MOTIVE + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE -> HIGH_EXTORTION_MOTIVE + HIGH_IDENTITY_THEFT + HIGH_WOMEN_CYBERCRIME,3,3
0.3611111111111111,0.4166666666666667,0.3333333333333333,0.923076923076923,2.215384615384615,1.0,0.18287037037037035,7.583333333333327,0.8586956521739131,0.7499999999999999,0.8681318681318682,0.8615384615384615,12,13,15,HIGH_EXTORTION_MOTIVE + HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_CHILD_CYBERCRIME + HIGH_FRAUD_MOTIVE,HIGH_EXTORTION_MOTIVE + HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE -> HIGH_CHILD_CYBERCRIME + HIGH_FRAUD_MOTIVE,4,2
0.3611111111111111,0.4166666666666667,0.3333333333333333,0.923076923076923,2.215384615384615,1.0,0.18287037037037035,7.583333333333327,0.8586956521739131,0.7499999999999999,0.8681318681318682,0.8615384615384615,12,13,15,HIGH_FRAUD_MOTIVE + HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_CHILD_CYBERCRIME + HIGH_EXTORTION_MOTIVE,HIGH_FRAUD_MOTIVE + HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE -> HIGH_CHILD_CYBERCRIME + HIGH_EXTORTION_MOTIVE,4,2
0.3611111111111111,0.4166666666666667,0.3333333333333333,0.923076923076923,2.215384615384615,1.0,0.18287037037037035,7.583333333333327,0.8586956521739131,0.7499999999999999,0.8681318681318682,0.8615384615384615,12,13,15,HIGH_EXTORTION_MOTIVE + HIGH_FRAUD_MOTIVE + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_CHILD_CYBERCRIME + HIGH_IDENTITY_THEFT,HIGH_EXTORTION_MOTIVE + HIGH_FRAUD_MOTIVE + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE -> HIGH_CHILD_CYBERCRIME + HIGH_IDENTITY_THEFT,4,2
0.3611111111111111,0.4166666666666667,0.3333333333333333,0.923076923076923,2.215384615384615,1.0,0.18287037037037035,7.583333333333327,0.8586956521739131,0.7499999999999999,0.8681318681318682,0.8615384615384615,12,13,15,HIGH_FRAUD_MOTIVE + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_CHILD_CYBERCRIME + HIGH_EXTORTION_MOTIVE + HIGH_IDENTITY_THEFT,HIGH_FRAUD_MOTIVE + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE -> HIGH_CHILD_CYBERCRIME + HIGH_EXTORTION_MOTIVE + HIGH_IDENTITY_THEFT,3,3
0.3611111111111111,0.4166666666666667,0.3333333333333333,0.923076923076923,2.215384615384615,1.0,0.18287037037037035,7.583333333333327,0.8586956521739131,0.7499999999999999,0.8681318681318682,0.8615384615384615,12,13,15,HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_FRAUD_MOTIVE + HIGH_WOMEN_CYBERCRIME,HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE -> HIGH_FRAUD_MOTIVE + HIGH_WOMEN_CYBERCRIME,3,2
0.3611111111111111,0.4166666666666667,0.3333333333333333,0.923076923076923,2.215384615384615,1.0,0.18287037037037035,7.583333333333327,0.8586956521739131,0.7499999999999999,0.8681318681318682,0.8615384615384615,12,13,15,HIGH_FRAUD_MOTIVE + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_IDENTITY_THEFT + HIGH_WOMEN_CYBERCRIME,HIGH_FRAUD_MOTIVE + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE -> HIGH_IDENTITY_THEFT + HIGH_WOMEN_CYBERCRIME,3,2
0.3611111111111111,0.4166666666666667,0.3333333333333333,0.923076923076923,2.215384615384615,1.0,0.18287037037037035,7.583333333333327,0.8586956521739131,0.7499999999999999,0.8681318681318682,0.8615384615384615,12,13,15,HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_CHILD_CYBERCRIME + HIGH_FRAUD_MOTIVE,HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE -> HIGH_CHILD_CYBERCRIME + HIGH_FRAUD_MOTIVE,3,2
0.3611111111111111,0.4166666666666667,0.3333333333333333,0.923076923076923,2.215384615384615,1.0,0.18287037037037035,7.583333333333327,0.8586956521739131,0.7499999999999999,0.8681318681318682,0.8615384615384615,12,13,15,HIGH_FRAUD_MOTIVE + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_CHILD_CYBERCRIME + HIGH_IDENTITY_THEFT,HIGH_FRAUD_MOTIVE + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE -> HIGH_CHILD_CYBERCRIME + HIGH_IDENTITY_THEFT,3,2
0.3611111111111111,0.4166666666666667,0.3333333333333333,0.923076923076923,2.215384615384615,1.0,0.18287037037037035,7.583333333333327,0.8586956521739131,0.7499999999999999,0.8681318681318682,0.8615384615384615,12,13,15,HIGH_FRAUD_MOTIVE + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_EXTORTION_MOTIVE + HIGH_WOMEN_CYBERCRIME,HIGH_FRAUD_MOTIVE + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE -> HIGH_EXTORTION_MOTIVE + HIGH_WOMEN_CYBERCRIME,3,2
0.3611111111111111,0.4166666666666667,0.3333333333333333,0.923076923076923,2.215384615384615,1.0,0.18287037037037035,7.583333333333327,0.8586956521739131,0.7499999999999999,0.8681318681318682,0.8615384615384615,12,13,15,HIGH_FRAUD_MOTIVE + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_CHILD_CYBERCRIME + HIGH_EXTORTION_MOTIVE,HIGH_FRAUD_MOTIVE + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE -> HIGH_CHILD_CYBERCRIME + HIGH_EXTORTION_MOTIVE,3,2
0.3611111111111111,0.4166666666666667,0.3333333333333333,0.923076923076923,2.215384615384615,1.0,0.18287037037037035,7.583333333333327,0.8586956521739131,0.7499999999999999,0.8681318681318682,0.8615384615384615,12,13,15,HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_EXTORTION_MOTIVE + HIGH_WOMEN_CYBERCRIME,HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE -> HIGH_EXTORTION_MOTIVE + HIGH_WOMEN_CYBERCRIME,3,2
0.3611111111111111,0.4166666666666667,0.3333333333333333,0.923076923076923,2.215384615384615,1.0,0.18287037037037035,7.583333333333327,0.8586956521739131,0.7499999999999999,0.8681318681318682,0.8615384615384615,12,13,15,HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_CHILD_CYBERCRIME + HIGH_EXTORTION_MOTIVE,HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE -> HIGH_CHILD_CYBERCRIME + HIGH_EXTORTION_MOTIVE,3,2
0.3611111111111111,0.5,0.3333333333333333,0.923076923076923,1.846153846153846,1.0,0.15277777777777776,6.499999999999995,0.717391304347826,0.6315789473684209,0.846153846153846,0.7948717948717948,12,13,18,HIGH_EXTORTION_MOTIVE + HIGH_FRAUD_MOTIVE + HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_WOMEN_CYBERCRIME,HIGH_EXTORTION_MOTIVE + HIGH_FRAUD_MOTIVE + HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE -> HIGH_WOMEN_CYBERCRIME,5,1
0.3611111111111111,0.5,0.3333333333333333,0.923076923076923,1.846153846153846,1.0,0.15277777777777776,6.499999999999995,0.717391304347826,0.6315789473684209,0.846153846153846,0.7948717948717948,12,13,18,HIGH_EXTORTION_MOTIVE + HIGH_FRAUD_MOTIVE + HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_CHILD_CYBERCRIME,HIGH_EXTORTION_MOTIVE + HIGH_FRAUD_MOTIVE + HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE -> HIGH_CHILD_CYBERCRIME,5,1
0.3611111111111111,0.5,0.3333333333333333,0.923076923076923,1.846153846153846,1.0,0.15277777777777776,6.499999999999995,0.717391304347826,0.6315789473684209,0.846153846153846,0.7948717948717948,12,13,18,HIGH_FRAUD_MOTIVE + HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_WOMEN_CYBERCRIME,HIGH_FRAUD_MOTIVE + HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE -> HIGH_WOMEN_CYBERCRIME,4,1
0.3611111111111111,0.5,0.3333333333333333,0.923076923076923,1.846153846153846,1.0,0.15277777777777776,6.499999999999995,0.717391304347826,0.6315789473684209,0.846153846153846,0.7948717948717948,12,13,18,HIGH_FRAUD_MOTIVE + HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_CHILD_CYBERCRIME,HIGH_FRAUD_MOTIVE + HIGH_IDENTITY_THEFT + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE -> HIGH_CHILD_CYBERCRIME,4,1
0.3611111111111111,0.5,0.3333333333333333,0.923076923076923,1.846153846153846,1.0,0.15277777777777776,6.499999999999995,0.717391304347826,0.6315789473684209,0.846153846153846,0.7948717948717948,12,13,18,HIGH_EXTORTION_MOTIVE + HIGH_FRAUD_MOTIVE + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_WOMEN_CYBERCRIME,HIGH_EXTORTION_MOTIVE + HIGH_FRAUD_MOTIVE + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE -> HIGH_WOMEN_CYBERCRIME,4,1
0.3611111111111111,0.5,0.3333333333333333,0.923076923076923,1.846153846153846,1.0,0.15277777777777776,6.499999999999995,0.717391304347826,0.6315789473684209,0.846153846153846,0.7948717948717948,12,13,18,HIGH_EXTORTION_MOTIVE + HIGH_FRAUD_MOTIVE + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE,HIGH_CHILD_CYBERCRIME,HIGH_EXTORTION_MOTIVE + HIGH_FRAUD_MOTIVE + HIGH_SEC66D_CHEATING + HIGH_SEXUAL_EXPLOITATION_MOTIVE -> HIGH_CHILD_CYBERCRIME,4,1
